Ticker,Name,MC,PE,YTD,REV,EPS,GICS_INDUSTRY_GROUP_NAME,GICS_SUB_INDUSTRY_NAME
COM LN Equity,COMPTOIR GROUP PLC,11193333,18.00157547,-13.0952381,32184286,0.005069,Consumer Services,Restaurants
WCW LN Equity,WALKER CRIPS GROUP PLC,11070105,22.46608353,-22.3880597,30171000,0.011573,Diversified Financials,Investment Banking & Brokerage
CFYN LN Equity,CAFFYNS PLC,10644420,10.75971699,5.333333333,212240000,0.367109999,Retailing,Automotive Retail
AQSG LN Equity,AQUILA SERVICES GROUP PLC,10592333,24.15847778,-11.76470588,6973150,0.012418,Diversified Financials,Asset Management & Custody Ban
PRP LN Equity,PRIME PEOPLE PLC,9615146,4.626719475,4.605263158,24217000,0.171828002,Commercial & Professional Serv,Human Resource & Employment Se
AFN LN Equity,ADVFN PLC,9124865,59.15680313,39.21568627,9184000,0.006001,Diversified Financials,Financial Exchanges & Data
BON LN Equity,BONMARCHE HOLDINGS PLC,9003267,1.876583338,-52,186152000,0.095918998,Retailing,Apparel Retail
PTD LN Equity,PITTARDS PLC,8819318,15.13742828,-11.18881119,30563000,0.041949,Consumer Durables & Apparel,Textiles
HSM LN Equity,HEATH (SAMUEL) & SONS PLC,8743411,11.60432243,-9.109459291,13699000,0.297302991,Capital Goods,Building Products
RTC LN Equity,RTC GROUP PLC,8639787,5.774349689,15.68627451,87806000,0.102175999,Commercial & Professional Serv,Human Resource & Employment Se
BIOM LN Equity,BIOME TECHNOLOGIES PLC,8632936,61.74509811,-29.12621359,8850000,0.059114004,Materials,Commodity Chemicals
PTY LN Equity,PARITY GROUP PLC,7902049.5,3.381196976,-3.144654163,84120000,0.005598,Commercial & Professional Serv,Human Resource & Employment Se
TND LN Equity,TANDEM GROUP PLC,7664789,7.569515228,38.63636364,31856000,0.201466002,Consumer Durables & Apparel,Leisure Products
DCD LN Equity,DCD MEDIA PLC,7624257,27.05286217,-20,8729000,0.066986999,Media & Entertainment,Movies & Entertainment
N4P LN Equity,N4 PHARMA PLC,6899452.5,36.26667786,-27.2727282,136311,0.001875,"Pharmaceuticals, Biotechnology",Pharmaceuticals
OMIP LN Equity,ONE MEDIA IP GROUP PLC,6847987,13.28947353,3.061226376,2337624,0.0038,Media & Entertainment,Movies & Entertainment
TXH LN Equity,TEX HOLDINGS PLC,6827811,14.16486549,7.5,40661000,0.075891998,Capital Goods,Industrial Machinery
TCN LN Equity,TRICORN GROUP PLC,6421050,7.223236084,8.571428571,22168000,0.026304,Capital Goods,Industrial Machinery
LDSG LN Equity,LEEDS GROUP PLC,6283794,5.874089718,-14.81481481,41238000,0.039155002,Retailing,Distributors
TRD LN Equity,TRIAD GROUP PLC,6227902,4.519590378,4,25431000,0.086291002,Software & Services,IT Consulting & Other Services
MRS LN Equity,MANAGEMENT RESOURCE SOLUTION,6203799,1.748161197,-25.8823507,53549456,0.023412,Commercial & Professional Serv,Diversified Support Services
CRU LN Equity,CORAL PRODUCTS PLC,5369966,38.10081863,-42.2756723,24571000,0.001706,Materials,Metal & Glass Containers
ASH LN Equity,ASHLEY HOUSE PLC,5098191,6.052142143,-28.08510801,16236000,0.013961999,Health Care Equipment & Servic,Health Care Services
CMB LN Equity,CAMBRIA AFRICA PLC,4901180.5,1.623223066,5.882347166,9441000,0.007219,Diversified Financials,Asset Management & Custody Ban
UCG LN Equity,UNITED CARPETS GROUP PLC,4273500,4.816513538,-2.090905841,22556000,0.0109,Retailing,Homefurnishing Retail
FLK LN Equity,FLETCHER KING PLC,3776009.5,19.16066933,-0.211639003,3056000,0.021398,Real Estate,Real Estate Services
MOGP LN Equity,MOUNTFIELD GROUP PLC,3305178,5.11811018,-3.703708936,12692126,0.00254,Capital Goods,Construction & Engineering
TEK LN Equity,TEKCAPITAL PLC,2948652.5,0.707012475,-9.583330154,1040830,0.099696997,Commercial & Professional Serv,Research & Consulting Services
C21 LN Equity,21ST CENTURY TECHNOLOGY PLC,2843820,20.60810661,3.389827221,12601000,0.00148,Automobiles & Components,Auto Parts & Equipment
STL LN Equity,STILO INTERNATIONAL PLC,2677366,14.82649899,-21.66666985,1487000,0.001585,Software & Services,Systems Software
BRH LN Equity,BRAVEHEART INVESTMENT GROUP,2572843.75,1.817520857,-28.30188679,688639,0.052269,Diversified Financials,Asset Management & Custody Ban
AEO LN Equity,AEOREMA COMMUNICATIONS GROUP,2353130,39.58587646,-16.12903226,4948031,0.006567999,Media & Entertainment,Movies & Entertainment
HDT LN Equity,HOLDERS TECHNOLOGY PLC,1654611.375,10.34406281,12,12486000,0.040602999,Technology Hardware & Equipmen,Technology Distributors
MAC LN Equity,MARECHALE CAPITAL PLC,576811.5,4.852013588,-24.5283046,686181,0.002061,Diversified Financials,Investment Banking & Brokerage
